W30AA,51.519838,-0.268414,Ealing
W30AB,51.520452,-0.268621,Ealing
W30AD,51.521076,-0.268828,Ealing
W30AE,51.521718,-0.269078,Ealing
W30AF,51.522165,-0.276130,Ealing
W30AG,51.522378,-0.269327,Ealing
W30AH,51.523301,-0.270935,Ealing
W30AJ,51.523190,-0.272525,Ealing
W30AL,51.523171,-0.271862,Ealing
W30AN,51.520628,-0.273804,Ealing
W30AP,51.521353,-0.273603,Ealing
W30AQ,51.520979,-0.274497,Ealing
W30AR,51.520727,-0.272604,Ealing
W30AS,51.519963,-0.273886,Ealing
W30AT,51.519404,-0.274974,Ealing
W30AU,51.519310,-0.274084,Ealing
W30AW,51.520214,-0.275059,Ealing
W30AX,51.519720,-0.273233,Ealing
W30AY,51.518537,-0.271663,Ealing
W30AZ,51.518698,-0.269054,Ealing
W30BD,51.505339,-0.256096,Ealing
W30BE,51.525082,-0.271464,Ealing
W30BF,51.525622,-0.278854,Ealing
W30BG,51.505907,-0.256671,Ealing
W30BH,51.523563,-0.266635,Ealing
W30BJ,51.522935,-0.265534,Ealing
W30BL,51.522386,-0.264878,Ealing
W30BN,51.523751,-0.267176,Ealing
W30BP,51.518241,-0.266751,Ealing
W30BS,51.525212,-0.274804,Ealing
W30BT,51.522752,-0.265282,Ealing
W30BU,51.519017,-0.265836,Ealing
W30BW,51.522167,-0.264656,Ealing
W30BX,51.519909,-0.265188,Ealing
W30BZ,51.524609,-0.273077,Ealing
W30DA,51.520341,-0.265368,Ealing
W30DB,51.520401,-0.267557,Ealing
W30DE,51.521067,-0.267618,Ealing
W30DF,51.521352,-0.265589,Ealing
W30DG,51.520760,-0.266303,Ealing
W30DQ,51.520164,-0.266139,Ealing
W30DS,51.517761,-0.280672,Ealing
W30DT,51.518983,-0.280626,Ealing
W30DU,51.520009,-0.280703,Ealing
W30DX,51.519999,-0.279391,Ealing
W30DY,51.520978,-0.283001,Ealing
W30EA,51.520371,-0.283874,Ealing
W30EB,51.519366,-0.282817,Ealing
W30ED,51.520166,-0.282801,Ealing
W30EE,51.519823,-0.283290,Ealing
W30EF,51.519619,-0.283499,Ealing
W30EG,51.518502,-0.282792,Ealing
W30EH,51.519163,-0.283675,Ealing
W30EJ,51.518791,-0.284092,Ealing
W30EL,51.518413,-0.284669,Ealing
W30EP,51.517890,-0.284544,Ealing
W30EQ,51.518411,-0.283299,Ealing
W30ER,51.518384,-0.283920,Ealing
W30EW,51.518086,-0.285070,Ealing
W30EX,51.519965,-0.285014,Ealing
W30EY,51.519031,-0.286317,Ealing
W30HA,51.517692,-0.282692,Ealing
W30HD,51.518121,-0.282518,Ealing
W30HE,51.516802,-0.283360,Ealing
W30HF,51.517948,-0.283648,Ealing
W30HG,51.517844,-0.284488,Ealing
W30HH,51.517123,-0.284386,Ealing
W30HJ,51.517399,-0.284793,Ealing
W30HL,51.517174,-0.284802,Ealing
W30HN,51.517286,-0.285705,Ealing
W30HQ,51.517519,-0.283823,Ealing
W30HR,51.517911,-0.287239,Ealing
W30HS,51.517669,-0.286700,Ealing
W30HT,51.518003,-0.286760,Ealing
W30HU,51.517648,-0.285836,Ealing
W30HW,51.517064,-0.286507,Ealing
W30HX,51.517795,-0.285427,Ealing
W30HZ,51.517461,-0.288452,Ealing
W30JD,51.519377,-0.267077,Ealing
W30JE,51.519742,-0.267409,Ealing
W30JF,51.519495,-0.268946,Ealing
W30JG,51.519005,-0.270492,Ealing
W30JH,51.517820,-0.275524,Ealing
W30JJ,51.518123,-0.276412,Ealing
W30JL,51.517488,-0.279751,Ealing
W30JN,51.516574,-0.280068,Ealing
W30JP,51.516145,-0.282073,Ealing
W30JQ,51.518543,-0.273926,Ealing
W30JR,51.516587,-0.282157,Ealing
W30JS,51.518175,-0.278249,Ealing
W30JT,51.518529,-0.276016,Ealing
W30JU,51.518767,-0.274508,Ealing
W30JW,51.518884,-0.276896,Ealing
W30JX,51.518948,-0.273319,Ealing
W30JY,51.519559,-0.276381,Ealing
W30JZ,51.518913,-0.275843,Ealing
W30LG,51.518799,-0.282146,Ealing
W30LH,51.521516,-0.281655,Ealing
W30LJ,51.522224,-0.281498,Ealing
W30LL,51.522860,-0.281936,Ealing
W30LN,51.522208,-0.282234,Ealing
W30LP,51.520687,-0.281527,Ealing
W30LQ,51.520004,-0.282173,Ealing
W30LR,51.522054,-0.280928,Ealing
W30LS,51.523290,-0.281819,Ealing
W30LT,51.522334,-0.282835,Ealing
W30LU,51.521339,-0.282483,Ealing
W30LW,51.521632,-0.282169,Ealing
W30LX,51.519509,-0.281529,Ealing
W30LY,51.518276,-0.281445,Ealing
W30NG,51.523577,-0.267724,Ealing
W30NH,51.524256,-0.268650,Ealing
W30NJ,51.524548,-0.270152,Ealing
W30NL,51.524129,-0.270370,Ealing
W30NN,51.522801,-0.269974,Ealing
W30NP,51.523619,-0.269914,Ealing
W30NQ,51.523530,-0.268764,Ealing
W30NR,51.521536,-0.274914,Ealing
W30NS,51.519967,-0.277187,Ealing
W30NT,51.518585,-0.279257,Ealing
W30NU,51.521121,-0.274938,Ealing
W30NW,51.522567,-0.271756,Ealing
W30NX,51.519766,-0.276964,Ealing
W30NY,51.518515,-0.278741,Ealing
W30PA,51.525297,-0.281339,Ealing
W30PH,51.522989,-0.264402,Ealing
W30PL,51.524365,-0.266844,Ealing
W30PN,51.523104,-0.267806,Ealing
W30PP,51.524063,-0.267706,Ealing
W30PT,51.521838,-0.266839,Ealing
W30PU,51.521558,-0.266749,Ealing
W30PW,51.522790,-0.267408,Ealing
W30PY,51.522200,-0.267027,Ealing
W30PZ,51.522447,-0.267292,Ealing
W30QY,51.500495,-0.276985,Ealing
W30RA,51.523397,-0.274887,Ealing
W30RB,51.523363,-0.274508,Ealing
W30RF,51.505033,-0.255335,Ealing
W30RG,51.504204,-0.255237,Ealing
W30RL,51.505583,-0.254314,Ealing
W30RP,51.522158,-0.279425,Ealing
W30RQ,51.505455,-0.255414,Ealing
W30RS,51.525081,-0.271487,Ealing
W30RU,51.523323,-0.279661,Ealing
W30RX,51.504931,-0.255757,Ealing
W30RY,51.522159,-0.279402,Ealing
W30RZ,51.525569,-0.276586,Ealing
W30SE,51.523592,-0.276552,Ealing
W30SL,51.524955,-0.283045,Ealing
W30TA,51.527286,-0.283145,Ealing
W30TE,51.527084,-0.278692,Ealing
W30TF,51.527081,-0.280926,Ealing
W30TG,51.525898,-0.272019,Ealing
W30TH,51.522517,-0.278034,Ealing
W30TJ,51.523616,-0.277669,Ealing
W30TR,51.523392,-0.278341,Ealing
W30UE,51.506332,-0.256937,Ealing
W30XA,51.524724,-0.279617,Ealing
W33BG,51.500495,-0.276985,Ealing
W33EP,51.500495,-0.276985,Ealing
W33FH,51.500496,-0.276962,Ealing
W33GE,51.500496,-0.276962,Ealing
W33GX,51.500496,-0.276962,Ealing
W33HB,51.500496,-0.276962,Ealing
W33HP,51.500496,-0.276962,Ealing
W33HR,51.500496,-0.276962,Ealing
W33HT,51.500496,-0.276962,Ealing
W33HU,51.500496,-0.276962,Ealing
W33HW,51.500496,-0.276962,Ealing
W33HX,51.500496,-0.276962,Ealing
W33HZ,51.500496,-0.276962,Ealing
W33JA,51.500496,-0.276962,Ealing
W33JB,51.500496,-0.276962,Ealing
W33JD,51.500496,-0.276962,Ealing
W33JE,51.500496,-0.276962,Ealing
W33JF,51.500496,-0.276962,Ealing
W36AA,51.517141,-0.264746,Ealing
W36AB,51.523022,-0.262273,Ealing
W36AD,51.523011,-0.261043,Ealing
W36AE,51.516495,-0.262516,Ealing
W36AF,51.517853,-0.262508,Ealing
W36AG,51.516472,-0.264512,Ealing
W36AH,51.508247,-0.268931,Ealing
W36AJ,51.507825,-0.270850,Ealing
W36AL,51.507556,-0.271012,Ealing
W36AN,51.508072,-0.267563,Ealing
W36AP,51.523022,-0.262273,Ealing
W36AQ,51.523022,-0.262273,Ealing
W36AR,51.523022,-0.262273,Ealing
W36AS,51.507966,-0.268316,Ealing
W36AW,51.507354,-0.267057,Ealing
W36AX,51.508406,-0.267017,Ealing
W36AY,51.508532,-0.265707,Ealing
W36AZ,51.508325,-0.265700,Ealing
W36BA,51.507748,-0.265111,Ealing
W36BB,51.508441,-0.264457,Ealing
W36BD,51.508639,-0.264515,Ealing
W36BF,51.523011,-0.261043,Ealing
W36BG,51.507506,-0.264558,Ealing
W36BH,51.508756,-0.263358,Ealing
W36BJ,51.522621,-0.261294,Ealing
W36BN,51.507350,-0.267965,Ealing
W36BP,51.508177,-0.271032,Ealing
W36BQ,51.508266,-0.264227,Ealing
W36BS,51.508270,-0.270544,Ealing
W36BT,51.523011,-0.261043,Ealing
W36BU,51.523022,-0.262273,Ealing
W36BW,51.522878,-0.260572,Ealing
W36BX,51.522753,-0.260635,Ealing
W36BY,51.508436,-0.269558,Ealing
W36BZ,51.522906,-0.258732,Ealing
W36DA,51.508771,-0.266168,Ealing
W36DB,51.522358,-0.260540,Ealing
W36DD,51.523022,-0.262273,Ealing
W36DE,51.509388,-0.270799,Ealing
W36DF,51.508765,-0.270059,Ealing
W36DG,51.510224,-0.270810,Ealing
W36DH,51.508519,-0.268598,Ealing
W36DJ,51.522906,-0.258732,Ealing
W36DL,51.508768,-0.266614,Ealing
W36DN,51.508762,-0.267422,Ealing
W36DP,51.509417,-0.268521,Ealing
W36DQ,51.509019,-0.269573,Ealing
W36DR,51.509581,-0.266814,Ealing
W36DS,51.522266,-0.261610,Ealing
W36DT,51.523022,-0.262273,Ealing
W36DU,51.522266,-0.261610,Ealing
W36DW,51.509746,-0.268154,Ealing
W36DX,51.509061,-0.265724,Ealing
W36DY,51.509879,-0.265708,Ealing
W36DZ,51.510455,-0.265663,Ealing
W36EA,51.509469,-0.265320,Ealing
W36EB,51.508871,-0.265011,Ealing
W36ED,51.518481,-0.260472,Ealing
W36EE,51.522757,-0.259588,Ealing
W36EF,51.522266,-0.261610,Ealing
W36EG,51.508981,-0.263984,Ealing
W36EH,51.522266,-0.261610,Ealing
W36EJ,51.522548,-0.260758,Ealing
W36EL,51.521887,-0.257906,Ealing
W36EN,51.511409,-0.269411,Ealing
W36EP,51.517839,-0.265123,Ealing
W36EQ,51.519737,-0.261586,Ealing
W36ER,51.511134,-0.270272,Ealing
W36ES,51.512149,-0.269642,Ealing
W36ET,51.511743,-0.269499,Ealing
W36EU,51.512002,-0.268769,Ealing
W36EW,51.510815,-0.269995,Ealing
W36EX,51.511409,-0.268229,Ealing
W36EY,51.512120,-0.267683,Ealing
W36EZ,51.512597,-0.268256,Ealing
W36FA,51.523022,-0.262273,Ealing
W36FD,51.522266,-0.261610,Ealing
W36FE,51.521858,-0.262044,Ealing
W36FF,51.522423,-0.261936,Ealing
W36FG,51.522161,-0.262421,Ealing
W36FH,51.522161,-0.262421,Ealing
W36FJ,51.522161,-0.262421,Ealing
W36FR,51.521887,-0.257906,Ealing
W36FS,51.500495,-0.276985,Ealing
W36FT,51.521887,-0.257906,Ealing
W36FU,51.523022,-0.262273,Ealing
W36FW,51.517485,-0.260610,Ealing
W36GB,51.521887,-0.257906,Ealing
W36GD,51.521887,-0.257906,Ealing
W36GE,51.508703,-0.271205,Ealing
W36GF,51.516926,-0.265965,Ealing
W36GN,51.516607,-0.266323,Ealing
W36GQ,51.521887,-0.257906,Ealing
W36GR,51.508038,-0.270006,Ealing
W36GT,51.507541,-0.270471,Ealing
W36GU,51.507383,-0.268892,Ealing
W36GW,51.507828,-0.269783,Ealing
W36GX,51.510408,-0.270997,Ealing
W36GY,51.522757,-0.259588,Ealing
W36GZ,51.521488,-0.257690,Ealing
W36HA,51.512067,-0.268319,Ealing
W36HB,51.513100,-0.268733,Ealing
W36HD,51.513054,-0.267576,Ealing
W36HE,51.513049,-0.266610,Ealing
W36HF,51.513423,-0.267562,Ealing
W36HG,51.513681,-0.265578,Ealing
W36HH,51.513394,-0.265055,Ealing
W36HJ,51.512829,-0.264515,Ealing
W36HL,51.513133,-0.264402,Ealing
W36HN,51.512155,-0.263344,Ealing
W36HP,51.513417,-0.264008,Ealing
W36HQ,51.512881,-0.265017,Ealing
W36HR,51.511804,-0.263891,Ealing
W36HT,51.508570,-0.263538,Ealing
W36HU,51.523491,-0.261174,Ealing
W36HW,51.513550,-0.263421,Ealing
W36HX,51.514368,-0.267532,Ealing
W36HZ,51.514651,-0.266103,Ealing
W36JA,51.514830,-0.266658,Ealing
W36JB,51.514924,-0.267548,Ealing
W36JD,51.515749,-0.267249,Ealing
W36JE,51.515289,-0.266684,Ealing
W36JF,51.515425,-0.266174,Ealing
W36JG,51.516392,-0.265783,Ealing
W36JH,51.516053,-0.266064,Ealing
W36JJ,51.515800,-0.264748,Ealing
W36JL,51.515265,-0.263846,Ealing
W36JN,51.515374,-0.262703,Ealing
W36JP,51.515705,-0.263829,Ealing
W36JQ,51.516138,-0.263928,Ealing
W36JR,51.515337,-0.263252,Ealing
W36JS,51.514254,-0.262962,Ealing
W36JT,51.514381,-0.264254,Ealing
W36JU,51.514661,-0.264344,Ealing
W36JW,51.514590,-0.262574,Ealing
W36JX,51.515184,-0.265541,Ealing
W36JY,51.514536,-0.265660,Ealing
W36JZ,51.514255,-0.265345,Ealing
W36LB,51.523491,-0.261174,Ealing
